Price,Close,High,Low,Open,Volume
Ticker,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC
Date,,,,,
2015-06-30,4.159454822540283,4.269019294868132,4.15414321646827,4.1933208462026945,103085997
2015-07-01,4.253746509552002,4.305540374490087,4.176055712144875,4.199296505909088,75730212
2015-07-02,4.225858688354492,4.272340288326671,4.198633175360743,4.26503598891354,48374668
2015-07-03,4.193321228027344,4.239138369523684,4.180040196103189,4.216562026127117,57678980
2015-07-06,4.075124263763428,4.126254020265752,4.035282847071388,4.116957700901693,138200344
2015-07-07,3.982825994491577,4.11430308786132,3.9708738673805923,4.0923901829792575,117438338
2015-07-08,4.004737377166748,4.063835550835575,3.9662241984063615,4.00075333631076,100463728
2015-07-09,4.146174907684326,4.179375469802172,4.0253220935741565,4.037274215315186,79525363
2015-07-10,4.301556587219238,4.3413983373223255,4.2457786745508885,4.256402894901891,118968471
2015-07-13,4.393191337585449,4.415768348951627,4.33741343172038,4.372607018141845,80003323
2015-07-14,4.367959499359131,4.402488972173507,4.29226037385761,4.393191981322153,111720467
2015-07-15,4.402489185333252,4.407801127935165,4.3433903386909565,4.367295592050848,58777360
2015-07-16,4.4914679527282715,4.498771914621849,4.424401370927654,4.429049529908541,144639695
2015-07-17,4.457603454589844,4.505413630442212,4.457603454589844,4.503421273843017,123032457
2015-07-20,4.48881196975708,4.511388984368068,4.448306435947725,4.4556110704864915,83588935
2015-07-21,4.439010143280029,4.502756474917903,4.429713824244662,4.502092692074299,267244912
2015-07-22,4.4595947265625,4.487483683198549,4.401160338270794,4.405808497710136,255368611
2015-07-23,4.430377006530762,4.492130968816979,4.430377006530762,4.482171204965765,334055497
2015-07-24,4.350029945373535,4.441665219110876,4.350029945373535,4.412448365179768,202499054
2015-07-27,4.253746509552002,4.332101425615945,4.253746509552002,4.316164929309404,162821370
2015-07-28,4.295580863952637,4.321477466079522,4.25706768423976,4.269683925903242,68047787
2015-07-29,4.314837455749512,4.316829140227629,4.257067520441741,4.305541136598319,103507096
2015-07-30,4.168088436126709,4.379247993733501,4.136879217711357,4.375928407308722,95338328
2015-07-31,4.172736644744873,4.1800406083630195,4.093717251567294,4.176056903053375,107637422
2015-08-03,4.198840618133545,4.220929269685245,4.133914231566786,4.192147856943955,194409335
2015-08-04,4.141945838928223,4.196832566218957,4.110486311343885,4.187461686336398,251795465
2015-08-05,4.200179100036621,4.2209281781341765,4.153993472594946,4.164034135558402,192466353
2015-08-06,4.1874613761901855,4.220928221377589,4.174073825435089,4.1981708072841615,261682887
2015-08-07,4.152656078338623,4.206873032244927,4.152656078338623,4.196163598275201,198491058
2015-08-10,4.220928192138672,4.233645958927848,4.130566288568394,4.172735244624534,100592379
2015-08-11,4.144623756408691,4.234985685033078,4.1379299792215685,4.203526151274132,68157859
2015-08-12,4.028155326843262,4.100445254973749,4.016107344104896,4.09910670309728,90679986
2015-08-13,4.016107082366943,4.089735557575381,4.016107082366943,4.083711566598794,115817050
2015-08-14,3.9732697010040283,4.057607973757927,3.9638988194332403,4.023470997397595,150025493
2015-08-17,3.9792935848236084,4.042881412369107,3.922398517753738,4.020123656434576,88678964
2015-08-18,3.9659061431884766,3.9953580148901593,3.949172717755522,3.96791447931254,68666583
2015-08-19,3.927083730697632,4.014099431730361,3.9217285067767973,3.949172378614413,71516413
2015-08-20,3.8688504695892334,3.9598821736371907,3.858809804761012,3.9197215460249994,88097374
2015-08-21,3.74635910987854,3.880229557207071,3.74635910987854,3.8045927290701935,77777286
2015-08-24,3.4853122234344482,3.680093049564448,3.406998293504348,3.6231983228276254,184918839
2015-08-25,3.6352479457855225,3.665368253225444,3.5227966760108864,3.5529176606845088,146140717
2015-08-26,3.5535855293273926,3.629222356002553,3.5428760969181377,3.6011097149843985,121323148
2015-08-27,3.690133810043335,3.7128912272684467,3.6399325195037826,3.681432036301747,76311485
2015-08-28,3.7242703437805176,3.7450204402389673,3.6867868228750753,3.7128911275484278,55267774
2015-08-31,3.6546578407287598,3.708875463194957,3.6245368641104814,3.703520239141602,53325081
2015-09-01,3.5522470474243164,3.6144970001633276,3.5201184109451567,3.6024483382126786,90540207
2015-09-02,3.5422072410583496,3.6165048436920277,3.50137682870929,3.565634443565977,72168398
2015-09-03,3.5676417350769043,3.601779044470063,3.523465116174269,3.5890612764399457,100756208
2015-09-04,3.465900421142578,3.5408674574329204,3.4163689195508042,3.5241340342181706,76807454
2015-09-07,3.456529140472412,3.5053918683411402,3.4545208048476455,3.4940126542675816,42452416
2015-09-08,3.463223457336426,3.5254727287957683,3.4618849053271195,3.4806266651579,88640541
2015-09-09,3.540198564529419,3.6225288188281746,3.5254724618416398,3.5488996598561724,86239050
2015-09-10,3.4230620861053467,3.4739331615477345,3.413691205455468,3.467239385126299,88912384
2015-09-11,3.3668370246887207,3.453183292339943,3.3668370246887207,3.4471592995027125,145918442
2015-09-14,3.351442337036133,3.406998859565494,3.3327005734552304,3.3802247664712834,68915805
2015-09-15,3.380892753601074,3.404319952664845,3.3139580442546173,3.3480946749117955,85033094
2015-09-16,3.4484975337982178,3.4545215260801134,3.384239923040829,3.406998355939436,151899226
2015-09-17,3.503385305404663,3.520119412378214,3.4505068953803875,3.4792893291154248,80830190
2015-09-18,3.380892753601074,3.5107471936237684,3.3768770976973776,3.4933443249573894,141926768
2015-09-21,3.382232189178467,3.440465818022031,3.3608133203959643,3.366837313750388,85971717
2015-09-22,3.2610793113708496,3.3982963092067235,3.2550553189727425,3.396957757101624,71745376
2015-09-23,3.1928062438964844,3.3086037186816566,3.1928062438964844,3.2584024190816865,159598093
2015-09-24,3.086378574371338,3.212216699121087,3.06562847629764,3.2095395948052423,111093071
2015-09-25,3.15733003616333,3.1968218970319664,3.1412653782082263,3.152644595580623,108885273
2015-09-28,3.0984272956848145,3.1968218862052127,3.0816931923840567,3.1533140303035463,59208836
2015-09-29,3.120515823364258,3.1640236775513926,3.0462178840060004,3.0589356530220133,64145036
2015-09-30,3.175402879714966,3.212216961153945,3.1546531185654167,3.200168974899483,82455350
2015-10-01,3.168039083480835,3.230958139596115,3.160676539419555,3.224265040855589,83915952
2015-10-02,3.1907973289489746,3.228280846852212,3.114490725345784,3.19414387812363,69639067
2015-10-05,3.334038257598877,3.3367153614560854,3.2369825763481237,3.2577319936334956,64792936
2015-10-06,3.4284164905548096,3.440464472552026,3.321320156823734,3.3467556884623773,67402042
2015-10-07,3.5120866298675537,3.583706790154108,3.445820678284457,3.473933321528733,92336290
2015-10-08,3.4906673431396484,3.5053934512877247,3.4297566057167574,3.4940142320755996,739724567
2015-10-09,3.5944161415100098,3.6071339106665,3.5167719902760566,3.5408679605933213,91897401
2015-10-12,3.5361835956573486,3.614498231941409,3.5241356068344305,3.5877241333399668,98477631
2015-10-13,3.4404659271240234,3.5341754280658866,3.4036521817460272,3.5227965478465832,129621060
2015-10-14,3.37687611579895,3.4471576925544016,3.3681740067626063,3.4270773871742612,120371875
2015-10-15,3.3708534240722656,3.419046378716363,3.3634898637784936,3.411683834272903,46446575
2015-10-16,3.473933696746826,3.4833045788403965,3.397628087677823,3.4136917313735977,92843193
2015-10-19,3.4471590518951416,3.515432997513794,3.428417290703127,3.489328014577175,78782594
2015-10-20,3.3991692066192627,3.4606770862141016,3.3795673548080445,3.451214335507203,691313811
2015-10-21,3.4153921604156494,3.4505398320861116,3.3471248435430345,3.401198026757584,251328656
2015-10-22,3.5255656242370605,3.5411114295072683,3.3903827018248167,3.400521805684402,123363282
2015-10-23,3.5627403259277344,3.6249238776924004,3.528944686924493,3.554629249469805,125794678
2015-10-26,3.531648635864258,3.562064921285595,3.5066400776015145,3.5553055187897935,75315164
2015-10-27,3.4735214710235596,3.5282699803610753,3.462030688536896,3.524890278111464,84577531
2015-10-28,3.5174548625946045,3.5275939673658803,3.4545952852803357,3.4762241444872113,81516856
2015-10-29,3.437021017074585,3.493121184100914,3.3863275512600874,3.4471590947516395,88199060
2015-10-30,3.4471590518951416,3.4714922844750866,3.401873313665228,3.470815933927146,68173198
2015-11-02,3.4782521724700928,3.5106954612978174,3.401873788753133,3.412011867719978,60428340
2015-11-03,3.5120463371276855,3.5120463371276855,3.4545945005702388,3.469463953218672,154749787
2015-11-04,3.565443992614746,3.6452017137702004,3.526916636167156,3.542462438513156,110525672
2015-11-05,3.519482135772705,3.5951841526113797,3.512046383540584,3.5688235800426913,91288657
2015-11-06,3.585721969604492,3.6026194508136324,3.4917697583324703,3.521510378425301,90685339
2015-11-09,3.5100197792053223,3.5992402676310977,3.5100197792053223,3.5782870773144397,74792529
2015-11-10,3.4978535175323486,3.535705223483019,3.461354171127785,3.5221867570720655,40824444
2015-11-11,3.528268814086914,3.5789622794541436,3.4931211532811512,3.5012322308370756,50663776
2015-11-12,3.3984930515289307,3.5208334931614376,3.3964650260296185,3.509342716411415,74636015
2015-11-13,3.37821626663208,3.453918285437003,3.34239225715498,3.399169797068351,52263404
2015-11-16,3.347123622894287,3.3876790084202475,3.3200873830834303,3.3457719476783674,74467996
2015-11-17,3.4552698135375977,3.46067753999756,3.372808396333394,3.384299173929792,66525164
2015-11-18,3.4505393505096436,3.465409832851755,3.41809606059491,3.4437799470986925,62533491
2015-11-19,3.5188066959381104,3.5411119067877306,3.4769006511184637,3.4809556777229775,53228293
2015-11-20,3.4897420406341553,3.5431391970604826,3.476899928942353,3.535028119726264,56771275
2015-11-23,3.4978535175323486,3.5188070549851584,3.4566227933681195,3.4775763308209293,57094290
2015-11-24,3.5093443393707275,3.5093443393707275,3.4316142679180626,3.4809560724899318,93848883
2015-11-25,3.4390480518341064,3.4600015837657887,3.3471238722077765,3.4471591295434596,114589724
2015-11-26,3.4965007305145264,3.5039361411297487,3.4011968548716855,3.4275581124467585,44300828
2015-11-27,3.4586496353149414,3.518805849916418,3.4471588573166545,3.474871789452562,65380780
2015-11-30,3.493121385574341,3.5100198923603263,3.4383728906932305,3.4478356441694618,66364209
2015-12-01,3.4951493740081787,3.531648712140136,3.48298326990079,3.504612127382768,37225184
2015-12-02,3.445131540298462,3.5215095600707627,3.4431035147655122,3.5093427746191646,54355239
2015-12-03,3.340365171432495,3.49244555565107,3.326846367959029,3.446483470298661,111279891
2015-12-04,3.351855754852295,3.3849753920655385,3.278181410978831,3.3322545811501922,88891567
2015-12-07,3.2916998863220215,3.38767979078826,3.2795334388227313,3.387003440119263,58313935
2015-12-08,3.199098825454712,3.2903473379443313,3.1801733194954545,3.2835882775212513,63574527
2015-12-09,3.1997756958007812,3.2477654771178868,3.130156712454324,3.2105901258471388,93075354
2015-12-10,3.1788218021392822,3.2423577255337794,3.1470538404420334,3.1767937761686627,77706838
2015-12-11,3.11393404006958,3.191664089562571,3.1098786722142076,3.17273858365539,63088252
2015-12-14,3.0044360160827637,3.1443503096585865,3.0044360160827637,3.1294798297417796,161586866
2015-12-15,3.1315081119537354,3.136915497468593,3.0368795493169403,3.0416119519681124,169417326
2015-12-16,3.1551644802093506,3.2072096169534565,3.1017676682758677,3.1578678305881036,118445839
2015-12-17,3.235597848892212,3.287643669115859,3.2018025500478324,3.2376258745657687,222947201
2015-12-18,3.179497718811035,3.2342465538920564,3.146378082694814,3.2031546017511934,167967523
2015-12-21,3.0253896713256836,3.1146101609146877,3.0253896713256836,3.083517866447928,250235095
2015-12-22,3.0537776947021484,3.0774345761063504,3.0226850607068396,3.064592122514112,56636807
2015-12-23,3.140970468521118,3.1497568704828267,3.0794625773600766,3.0862209535576626,48914714
2015-12-24,3.1707100868225098,3.1761178130540597,3.1423218321784523,3.159895660169001,14038287
2015-12-28,3.0963594913482666,3.19571905819025,3.086220390188174,3.1571920466898082,40307591
2015-12-29,3.1240720748901367,3.1348868425707277,3.10311888992962,3.1173130160580187,45053389
2015-12-30,3.1166367530822754,3.1382662890501876,3.100414601106341,3.10987803599707,30781423
2015-12-31,3.0808145999908447,3.1159622634203012,3.0659441190599797,3.1024434578813676,25516286
2016-01-04,2.9855101108551025,3.0348518946486944,2.9611768812856374,3.0105186650792293,105707993
2016-01-05,2.9598255157470703,3.023361433649267,2.9368443008293648,3.007815629441221,70566794
2016-01-06,2.8645217418670654,2.965908496921681,2.8300502622453245,2.9463069835248668,77857997
2016-01-07,2.805717706680298,2.8259948903726486,2.7462369762331944,2.783412496875751,103288812
2016-01-08,2.730015516281128,2.842893063294276,2.730015516281128,2.8253192315589106,101179222
2016-01-11,2.757052183151245,2.838161770482078,2.71108940548949,2.7131172605763676,106593962
2016-01-12,2.792198896408081,2.8672254287925987,2.7428571028345887,2.7712462182290936,95278203
2016-01-13,2.803013801574707,2.8733082638331084,2.7807085961799527,2.8199112803426822,99429367
2016-01-14,2.777329206466675,2.811125022630866,2.7137932840786836,2.7719216502022523,81809999
2016-01-15,2.7023026943206787,2.780032576222746,2.679997486273804,2.7712461734453897,140207844
2016-01-18,2.668506383895874,2.723255726345274,2.6293036998179344,2.704330221906982,100848618
2016-01-19,2.651608943939209,2.7401534161145387,2.644849542023928,2.7306906637570174,118391159
2016-01-20,2.5238609313964844,2.615785104497593,2.500880230057767,2.615785104497593,276500556
2016-01-21,2.6009156703948975,2.6333591264591667,2.507639815255551,2.541434946639267,248448960
2016-01-22,2.7164971828460693,2.755699876843375,2.638090940009855,2.676618138172119,248550740
2016-01-25,2.605647087097168,2.730690904505833,2.5901012819691847,2.723931501994616,816749365
2016-01-26,2.696895122528076,2.6975714731544596,2.5360283060533284,2.5596851908290263,282232435
2016-01-27,2.691488265991211,2.716496997328692,2.626600663671543,2.696895138763744,87935228
2016-01-28,2.5948326587677,2.709061876684905,2.563740193667831,2.665127128104923,100395252
2016-01-29,2.659719944000244,2.66309947389167,2.593479824575753,2.642821610670015,156790381
2016-02-01,2.6056365966796875,2.697374622819024,2.5830443147974003,2.680943856616569,270063935
2016-02-02,2.4714515209198,2.608374075953134,2.46460529792537,2.605635933092683,364431555
2016-02-03,2.3708138465881348,2.4776128466203233,2.318783071656525,2.47213638776445,218392628
2016-02-04,2.5049972534179688,2.5385431379369314,2.376975055905124,2.4235286767290583,233909876
2016-02-05,2.566612958908081,2.6234361820901246,2.471451749258466,2.5221134577605877,245125981
2016-02-08,2.4070980548858643,2.5960515712345207,2.396144443684577,2.59057424612786,169389923
2016-02-09,2.313991069793701,2.4851444122033417,2.2845523942784154,2.4187368211446394,175264309
2016-02-10,2.4331135749816895,2.490620814090028,2.320837239861965,2.3653367407416956,159657873
2016-02-11,2.2660677433013916,2.396144063583183,2.2660677433013916,2.396144063583183,176454218
2016-02-12,2.3838210105895996,2.3845060658906294,2.281814267509573,2.307144689454322,119883773
2016-02-15,2.47076678276062,2.4940439422973046,2.4269521652252033,2.464605441459798,123910883
2016-02-16,2.4666595458984375,2.5118441035502035,2.405729106401259,2.491989967911674,192523741
2016-02-17,2.5720901489257812,2.5768824186283705,2.451597658438006,2.4885667445739816,127543088
2016-02-18,2.4741897583007812,2.6049509682355563,2.448859166948236,2.597420382934052,132658300
2016-02-19,2.3954598903656006,2.5097901927646746,2.3550675993196792,2.47419034538401,136267242
2016-02-22,2.5152666568756104,2.5152666568756104,2.4242128496930357,2.44954395962755,75510841
2016-02-23,2.4721367359161377,2.5638749242160466,2.461867313457091,2.491990006014823,78740403
2016-02-24,2.3543829917907715,2.480351939891159,2.343429381030852,2.464605366810864,146413241
2016-02-25,2.413259506225586,2.450228419275744,2.38519077002685,2.4029907773923593,67133515
2016-02-26,2.52348256111145,2.5371744890318415,2.444067231881564,2.4515978182130813,75151314
2016-02-29,2.5693511962890625,2.5693511962890625,2.458443935456268,2.4940439508858607,57619417
2016-03-01,2.622751474380493,2.6254897910254886,2.5310134509713014,2.5672983544184125,118026508
2016-03-02,2.770627021789551,2.7795273707884696,2.635758430040419,2.635758430040419,102822409
2016-03-03,2.770627021789551,2.8000655187731733,2.7336579398123297,2.780211560116538,141672907
2016-03-04,2.8219733238220215,2.8377192049452358,2.761727769222257,2.80280424436558,107053421
2016-03-07,2.8089656829833984,2.8466196537714517,2.7500893710453864,2.8110196366881604,96521468
2016-03-08,2.836350440979004,2.891119542225547,2.769943537783296,2.8075968186763913,97155402
2016-03-09,2.8144426345825195,2.881534410221256,2.7973276825556583,2.8363500294665283,69039249
2016-03-10,2.8445658683776855,3.0122960220261317,2.779528037814503,2.8055426505337078,151755882
2016-03-11,3.047895669937134,3.0513188681743957,2.895227227993578,2.9102882265917867,165410786
2016-03-14,3.0903422832489014,3.1279953882957616,3.059534536111966,3.077334544701927,113807264
2016-03-15,2.9534194469451904,3.0807576462324193,2.9506806111926744,3.0677499080947097,136695191
2016-03-16,2.883589029312134,2.986280663862911,2.8637350650905185,2.9630043666925054,119634779
2016-03-17,2.9054956436157227,2.9534190284213437,2.7939042072008213,2.9369880942587367,111928833
2016-03-18,2.931511402130127,2.969849559574265,2.847988517669017,2.908919125205974,159599205
2016-03-21,2.899334669113159,2.9712195865222424,2.8760582007283935,2.8986504796507613,132292843
2016-03-22,2.854835033416748,2.878111500715834,2.8144427475604,2.8753731844758277,71790385
2016-03-23,2.7939043045043945,2.8822192799392887,2.7699429576043793,2.86578834520444,50813920
2016-03-24,2.7316040992736816,2.792535399290325,2.7213353705436236,2.766519924247338,73227035
2016-03-29,2.7158584594726562,2.7966428615398478,2.7090122356523785,2.7398198099219258,54684914
2016-03-30,2.722019910812378,2.774735749767795,2.7131204255778925,2.745297072739026,98415083
2016-03-31,2.6521897315979004,2.706958653320103,2.631651407598158,2.704219817604481,84202049
2016-04-01,2.598104953765869,2.6960051745897893,2.5933126837027904,2.615904962430458,104319858
2016-04-04,2.588520050048828,2.6494504807226624,2.574828123914023,2.5981045888287135,85397372
2016-04-05,2.498836040496826,2.557028156083553,2.498836040496826,2.546074545744035,69592955
2016-04-06,2.4913055896759033,2.548127944242986,2.472820700200406,2.5022593737760723,82536248
2016-04-07,2.4481754302978516,2.5056826732450754,2.4331137374037373,2.498836449202296,105585680
2016-04-08,2.5077366828918457,2.5344363493191935,2.4509136320855265,2.4509136320855265,67874095
2016-04-11,2.554290771484375,2.6056366793899413,2.4714522287844214,2.499521664516803,86916506
2016-04-12,2.5823590755462646,2.6248053167159417,2.5214286362300338,2.5611358683770855,87411911
2016-04-13,2.7781577110290527,2.778842766268767,2.635758693235633,2.6562968432711855,137418467
2016-04-14,2.7993810176849365,2.818550096947266,2.715174114617325,2.7932196763523347,157140495
2016-04-15,2.7774734497070312,2.8055421847612836,2.757619489582007,2.7856889173109023,124854383
2016-04-18,2.8247122764587402,2.8308737912774,2.6946354099670673,2.717912570822846,166137125
2016-04-19,2.8541502952575684,2.8787965280100223,2.8315580162495504,2.8425123207740874,170533687
2016-04-20,2.9568421840667725,2.9657423619470547,2.8342971109230652,2.8438816514576954,197265650
2016-04-21,3.0396807193756104,3.0643271274719295,2.9602655545218806,2.971219860013196,266101038
2016-04-22,3.060218334197998,3.0718570003331305,3.0184569783707627,3.023934303320238,948768587
2016-04-25,2.9986040592193604,3.0807577042083727,2.9732729450680226,3.0650107836844613,204131754
2016-04-26,3.0985569953918457,3.1081415363521225,2.9890191370334027,3.0054497292028213,110010631
2016-04-27,3.1471643447875977,3.2074107651118653,3.08075762209253,3.1567488844969085,76676317
2016-04-28,3.202535629272461,3.205996470251486,3.0516490551236983,3.1215553117628496,97822356
2016-04-29,3.0599544048309326,3.1831552831223737,3.0599544048309326,3.1492405172226006,329904651
2016-05-02,3.0260403156280518,3.0793349596742576,3.0025073655554437,3.053725995065196,225250033
2016-05-03,2.8793060779571533,3.019811004812286,2.874461110664372,3.0121970846141557,295101883
2016-05-04,2.8087072372436523,2.9118365457980437,2.804554858575266,2.879305903031781,155864548
2016-05-05,2.7962491512298584,2.8703086604535124,2.7824066629945543,2.863386978653634,116812895
2016-05-06,2.8142449855804443,2.8509287098224965,2.72011389160154,2.7858675949007936,203089720
2016-05-09,2.741569995880127,2.882074207929802,2.73257177523172,2.852312694239782,77763820
2016-05-10,2.820474147796631,2.839854017590639,2.770640171887338,2.7789459804329706,71157513
2016-05-11,2.7955574989318848,2.8502362652883955,2.7547210460383096,2.8377780781280175,55473725
2016-05-12,2.787943124771118,2.857849374336872,2.7567966095487906,2.782406445041901,90581725
2016-05-13,2.810783863067627,2.8370852367095094,2.7415700259787252,2.76856328763728,63200401
2016-05-16,2.8080155849456787,2.823934787580606,2.7651025939982334,2.7824066231774127,36336501
2016-05-17,2.814936876296997,2.902838685235748,2.7858670777094496,2.8370849941435528,55230069
2016-05-18,2.85854172706604,2.8779215938275944,2.782406386154613,2.793480445670182,57304460
2016-05-19,2.828779935836792,2.913220921522084,2.8260115080812165,2.866155548802506,66854438
2016-05-20,2.8689236640930176,2.89176437372475,2.846775367744593,2.8654636985511677,63428632
2016-05-23,2.8183979988098145,2.8855351223922354,2.810092191176588,2.865463541773238,58983096
2016-05-24,2.89730167388916,2.904223355509931,2.7914041118260573,2.7976332051098245,62906708
2016-05-25,3.073105573654175,3.080718793383894,2.927755857955179,2.9326008251354265,80288733
2016-05-26,3.0163495540618896,3.0371135453423936,2.963054924614971,3.018426268321087,65117389
2016-05-27,3.0454204082489014,3.0737986781771065,2.992125760316685,2.9928176484973474,57992585
2016-05-30,3.0551095008850098,3.0675680365937237,3.0253474628111796,3.048187819822368,20030784
2016-05-31,2.9699759483337402,3.0731050687410626,2.945059228461857,3.0682601023568457,47456588
2016-06-01,2.8876121044158936,2.9692848415564916,2.8633872661216246,2.963747635618997,54110821
2016-06-02,2.9097604751586914,2.994893880586526,2.890380604042326,2.890380604042326,126164203
2016-06-03,2.8052470684051514,2.9540570834155715,2.7789455207674227,2.94159854773079,75949052
2016-06-06,2.8260111808776855,2.862694376279648,2.7927881258555445,2.805247187286935,35620680
2016-06-07,2.8668479919433594,2.903531016901327,2.846083820659582,2.8516206762283343,57796519
2016-06-08,2.8273956775665283,2.8640788777755333,2.806631681254821,2.8571580708903364,50917191
2016-06-09,2.8142449855804443,2.8647711985099953,2.8100924315543807,2.8260114598642554,70458308
2016-06-10,2.672355890274048,2.792096645677256,2.6716641772716003,2.7893275177198493,90437579
2016-06-13,2.5789175033569336,2.6495154806136427,2.5789175033569336,2.6301356093916217,74414373
2016-06-14,2.5090107917785645,2.589991103578521,2.508318378529527,2.560921301929167,92506940
2016-06-15,2.551231622695923,2.614908787614013,2.5276984985966897,2.5546924637763775,119741314
2016-06-16,2.5332353115081787,2.5394645789546297,2.4612525292925196,2.491706628434691,104096569
2016-06-17,2.6342885494232178,2.67097157258631,2.5865305901542026,2.5955288116094284,172598461
2016-06-20,2.7381093502044678,2.7824064648845215,2.7118078015875,2.7616415960362555,76836020
2016-06-21,2.785867929458618,2.8004028331962827,2.7235750596915436,2.738801676525345,98179842
2016-06-22,2.8031704425811768,2.8426227652844362,2.734648494149633,2.7962489363859877,75898450
2016-06-23,2.923602819442749,2.926371071533356,2.7824062062642225,2.8149368448589542,107411928
2016-06-24,2.3422048091888428,2.4571006049919752,2.1802441642742783,2.1940866536716435,390443042
2016-06-27,2.2840652465820312,2.491707318905786,2.224540632618829,2.490323017414879,243494070
2016-06-28,2.324208974838257,2.3878861393032675,2.3159031663917435,2.36712196833278,126790613
2016-06-29,2.405881404876709,2.4218006064543953,2.3712742241811555,2.3878858389849826,136113287
2016-06-30,2.373351573944092,2.397576414335365,2.3193643365988796,2.3671223042616325,148737864
2016-07-01,2.424569606781006,2.448794439415232,2.3602000404796124,2.4218004792405305,128784918
2016-07-04,2.413494825363159,2.4584845284108736,2.3844250243581873,2.4301064403480774,83880809
2016-07-05,2.34151291847229,2.4183399805694967,2.329746269404992,2.3878860510165065,75807642
2016-07-06,2.297907590866089,2.341512997533969,2.263300931147777,2.3186722869886673,95852718
2016-07-07,2.3186726570129395,2.35535586222674,2.299984497549437,2.317980243591438,63977271
2016-07-08,2.4384121894836426,2.4501788381976164,2.2882175101439537,2.3041372378758247,127866428
2016-07-11,2.470250368118286,2.490322649232397,2.394807436137439,2.4709427813707334,58552545
2016-07-12,2.6308276653289795,2.6349802191977942,2.4626370660761636,2.478556268856105,238921350
2016-07-13,2.5775325298309326,2.6626653825263493,2.5643817571896093,2.604525612894255,174546120
2016-07-14,2.6467463970184326,2.657820631412561,2.5872226716434064,2.616292471275667,155451911
2016-07-15,2.638441324234009,2.68343015932872,2.596913155294821,2.63082792872102,116067865
2016-07-18,2.6342885494232178,2.6841223479784677,2.5803013215665733,2.648823451103389,140274232
2016-07-19,2.6045258045196533,2.661281277256133,2.571302751435942,2.6093707710893868,120789641
2016-07-20,2.637749195098877,2.637749195098877,2.5858378103712796,2.6266742598127912,75625359
2016-07-21,2.672355890274048,2.711808041618663,2.6266744703037457,2.6398252457762483,208739222
2016-07-22,2.684122085571289,2.702810239652957,2.6460540644773562,2.6529757456780945,60300723
2016-07-25,2.6225223541259766,2.693812748575062,2.608679163048572,2.6848152258544555,50745161
2016-07-26,2.598297357559204,2.6335964334927944,2.5678434244722954,2.6149089757656903,54508605
2016-07-27,2.713496446609497,2.7493210991672226,2.638336439611439,2.686804700482752,148660262
2016-07-28,2.606025218963623,2.7219260090697817,2.601810208663862,2.7149021171855283,151532192
2016-07-29,2.6650285720825195,2.6896136081666437,2.6144529046229397,2.627097221258964,143364031
2016-08-01,2.6032140254974365,2.73175909182746,2.5709023926567514,2.722627786754896,124056543
2016-08-02,2.4648354053497314,2.5947852027585956,2.4585136904251805,2.5933804956705266,390168927
2016-08-03,2.455000877380371,2.5034689474392557,2.4262008345631947,2.492229516319288,85033149
2016-08-04,2.5231375694274902,2.55685391629844,2.4795864959133023,2.4852063904740342,56282130
2016-08-05,2.601809501647949,2.6060245108023232,2.535780813792914,2.535780813792914,42041716
2016-08-08,2.6474666595458984,2.6818865907904343,2.620072215731044,2.620072215731044,51240157
2016-08-09,2.676267147064209,2.6832917472916016,2.6214773618679104,2.635526384646648,38666517
2016-08-10,2.685398817062378,2.706472442931832,2.64817017202412,2.6551947732059626,36082714
2016-08-11,2.7050671577453613,2.7106861626898673,2.665730391936859,2.6973400265189085,43316657
2016-08-12,2.698744773864746,2.7247352262165583,2.687506053102772,2.690315466779193,30077811
2016-08-15,2.700150728225708,2.70928203519367,2.6804819857636337,2.692423595346976,18421897
2016-08-16,2.676267147064209,2.7106861956996315,2.659408710617029,2.6832917472916016,49659834
2016-08-17,2.608131170272827,2.697340185967683,2.608131170272827,2.691721180691019,37220926
2016-08-18,2.6116433143615723,2.636228348784763,2.5716043728482587,2.626394335015487,35748118
2016-08-19,2.5568532943725586,2.610238548516366,2.526649255691796,2.6088336640559477,45885949
2016-08-22,2.5737123489379883,2.6053219882000738,2.5329715809845874,2.5428055962166645,46964399
2016-08-23,2.6467654705047607,2.6580041927852274,2.5814387759553887,2.5849510765536157,43638004
2016-08-24,2.7113893032073975,2.730354446100062,2.6207755774775716,2.641848313821546,84506598
2016-08-25,2.704364538192749,2.7113891385663167,2.666433188654315,2.6952325221719002,57188458
2016-08-26,2.728949785232544,2.7394865089345792,2.6832920113735574,2.6966383266965948,29132546
2016-08-29,2.7184128761291504,2.749320513964993,2.693125842560498,2.7043645636301332,22672227
2016-08-30,2.7591543197631836,2.780929762171562,2.718412670811526,2.7226276795034323,56967839
2016-08-31,2.8237783908843994,2.851875727200396,2.764773593733481,2.7746076081412627,72214083
2016-09-01,2.836421489715576,2.9207133059186523,2.8118362804151653,2.828694892402216,69512112
2016-09-02,2.8806748390197754,2.8834849633215542,2.779524400563167,2.844850906777354,56617617
2016-09-05,2.8961286544799805,2.921416398104148,2.865923903885461,2.8855919317668657,40519591
2016-09-06,2.8581974506378174,2.9333574435248297,2.8525777346098016,2.925630844804973,44104887
2016-09-07,2.9003427028656006,2.902450118297127,2.833612026641374,2.8603046524831313,51887485
